2.800772 0.533251 2.361662
-1.263878 0.748017 -3.441171
-0.570667 2.799736 -2.349289
-2.652128 1.859984 -1.582427
0.100076 0.413214 -3.604609
1.754206 2.765428 1.608184
-2.210327 0.730653 2.818022
-2.096805 -0.432902 -3.006620
1.517474 -1.685147 -2.873162
-1.594423 1.903843 -2.704268
1.695393 -3.091726 0.732370
-0.301058 -3.592232 -0.324469
3.051643 -1.575933 0.987993
-1.597392 -2.687844 1.892863
0.916043 2.223265 2.709083
0.919393 2.610795 -2.380657
2.801396 2.201956 -0.863701
-0.931064 0.366322 3.531236
-3.140058 0.439601 1.706889
1.511434 -1.506149 2.914129
2.936263 1.251895 -1.799662
-0.010042 -3.207870 -1.681880
-3.549172 0.751031 0.351795
-2.307706 -2.739520 0.752654
-3.103004 -0.446758 -1.836865
-1.126000 -2.624377 -2.332796
-3.120500 -1.660585 -1.038593
2.736739 1.715687 1.550297
1.152588 1.365961 -3.156434
3.651529 0.149136 -0.077380
3.400195 -0.261167 1.359389
1.696421 -0.027837 3.144229
2.303184 0.658026 -2.776945
-0.248469 -2.959892 2.013970
0.141610 -1.943541 3.060821
1.361945 -2.794628 -1.853880
-2.250998 2.826650 -0.674246
-0.128360 3.631305 0.096079
2.159352 -2.881348 -0.646836
0.332547 -3.559609 0.959364
-1.080845 -1.451958 -3.079672
-2.186575 -2.621915 -1.404793
1.279507 3.451770 0.230485
3.289811 1.568938 0.232183
1.714942 3.019852 -1.165755
0.298373 -1.049312 -3.428295
-0.987545 3.350246 1.125562
-1.641034 -3.268840 -0.295492
-0.966881 3.348784 -1.077530
-3.078443 -1.043181 1.667809
3.342946 -0.714837 -1.195479
3.106637 -1.866324 -0.378678
-3.179797 -1.734894 0.394590
2.562400 -0.717417 -2.446039
-2.049193 -1.520918 2.488180
2.156200 -2.274541 1.840122
-1.036243 -1.066919 3.391239
0.522844 0.903040 3.445078
-3.495458 0.730874 -1.061186
-2.167332 2.843514 0.703212
