-2.531441 -0.919498 1.357994
-1.385146 2.226792 -1.581545
-0.196441 0.792909 -2.930981
2.111960 1.975834 -0.719796
0.974080 -2.362826 -1.603049
0.918132 -2.226317 1.794147
2.461197 0.764425 1.651435
2.295630 -0.496465 1.840483
1.615556 1.856656 1.719341
2.484379 -1.681088 -0.296768
-1.626308 0.826085 2.371166
1.155201 2.085680 -1.809887
-0.995184 -0.332887 2.819081
0.545930 1.456942 2.566188
-1.869737 -2.224388 -0.611774
3.001054 -0.434354 -0.113770
2.144912 0.028863 -2.073179
-1.005528 2.685836 0.877727
1.119909 0.944808 -2.635790
-2.842479 1.135948 0.193726
-2.656648 -1.297118 0.019529
0.356892 0.055303 3.002729
-2.602694 0.499811 1.475882
0.009445 2.681225 -1.337553
-1.891425 -1.467629 -1.862194
1.565855 2.572325 0.455913
1.613458 -2.502743 0.509675
-2.013113 2.254122 -0.110887
-2.921478 -0.009760 -0.678097
-0.826625 1.941540 2.125109
-2.271120 -0.122433 -1.960261
1.255730 -1.030274 2.536811
-1.455281 -1.535720 2.141459
-1.444288 1.030714 -2.403244
2.789615 0.716321 -0.891844
0.562260 -2.920826 -0.379011
-0.533438 -2.449937 1.508006
2.049622 -1.430069 -1.679867
0.195818 2.974490 0.064162
-0.799334 -2.908087 0.181268
