-1.574418 -1.210076 2.673211
-2.362160 -2.204930 0.655741
-0.484939 2.856916 -1.515530
1.869968 0.535518 -2.652569
1.737710 -2.475454 1.179003
-1.454307 -0.978700 -2.768581
1.942182 -1.774706 -1.995685
1.053738 -3.083795 0.011388
-0.766555 3.164184 -0.186649
2.956769 -0.446111 1.361020
-1.369422 0.176360 2.961571
1.043316 -0.723460 2.988667
2.592385 1.196600 -1.577768
0.360765 3.182735 0.726131
-1.204491 1.872300 -2.371443
2.901966 -1.276680 -0.901582
-3.193108 0.431394 0.001906
3.214700 0.213671 -0.719364
2.445050 1.819792 1.123933
2.160903 -0.013914 2.498069
1.350860 -0.760441 -2.838003
-2.510099 -1.968433 -0.731732
0.005828 0.331598 3.254672
0.827960 1.486188 -2.746910
-1.636924 2.273854 1.734566
-2.368513 1.292069 -1.850501
0.480373 1.683743 2.806614
0.853641 -2.068592 2.394282
-1.204367 -2.830466 1.241045
-3.025397 0.173091 1.402231
-2.786911 1.698888 -0.505949
2.783608 -1.614580 0.495801
-0.152507 -0.410924 -3.281639
-3.105034 -0.648105 -0.953799
1.029010 -2.771163 -1.374094
-0.278332 -3.265318 0.352583
-0.235626 2.639004 1.988483
0.868511 2.591726 -1.906112
-2.603878 -1.210012 1.624960
3.172921 0.718401 0.602749
-1.538330 -2.159590 -1.875622
1.981116 2.374729 -1.067740
-2.487001 -0.105698 -2.092258
-0.338990 -2.838938 -1.700482
1.753236 2.820077 0.326711
-1.972167 2.583914 0.291034
1.819312 1.392558 2.301150
-2.231864 1.033190 2.187186
-0.621204 -2.212645 2.390725
-0.390371 0.975294 -3.160311
