4.192285 -0.643752 -0.122331
-1.383420 -3.935066 0.811785
0.739298 -3.480861 -2.239008
0.096030 -0.382581 -4.202787
-3.660369 2.012032 0.639868
3.106205 2.393944 -1.573789
-2.956075 -1.044844 2.930973
3.767950 -1.933881 -0.500761
2.786102 -0.341506 3.238655
4.129226 0.076604 1.073739
3.615460 0.174458 -2.205659
-0.572731 3.487091 -2.283604
1.128440 -4.031817 0.571181
-2.117407 -3.214319 1.880936
2.940734 2.165829 2.130785
1.757022 3.880852 0.056081
0.742007 3.667143 2.011424
-1.775852 3.734947 0.911955
3.821854 1.508027 1.044681
-1.906857 2.734458 -2.493785
1.916299 1.360283 -3.471514
3.554718 -0.776141 2.054348
-0.224926 1.787453 -3.849656
4.124434 0.459557 -0.934597
2.437700 1.114532 3.165826
2.033778 -3.310580 -1.576374
2.055254 3.505835 -1.382803
3.829531 1.766377 -0.415400
3.308459 -1.143218 -2.479467
3.135646 -2.299515 -1.686934
-1.236609 1.296456 3.790487
-0.208133 -1.644299 -3.813688
-3.426728 -1.271469 -2.124249
0.660586 -1.483614 3.983928
0.405005 -0.138916 4.147346
-3.812419 -1.540942 0.929218
-4.039262 -0.298470 -1.220078
-2.837343 -2.566359 -1.818003
2.293589 -2.599543 2.524466
-2.647242 3.074086 -1.282214
-1.563014 -1.715591 -3.479493
0.488733 -2.589541 -3.258849
0.942592 2.347887 -3.389485
-0.218489 -4.175991 -0.001269
-0.390684 4.059456 1.165372
1.962173 -1.514513 3.384835
-3.125443 -2.157151 2.009794
-3.356138 0.313010 2.511391
-4.017323 0.726940 1.234033
-4.198299 -0.354705 0.275723
-2.774587 1.570474 -2.773975
0.350638 4.269632 -0.044056
-2.311897 2.475056 2.522516
-1.759255 -1.107489 3.677288
-2.157316 0.517590 -3.489230
-0.989018 -3.035915 2.779408
-2.533562 1.321794 3.141128
0.134294 -3.575708 2.401204
1.351685 -3.517286 1.886909
0.883095 3.335234 -2.408593
-1.800723 3.794899 -0.441709
-0.959089 -0.007606 4.136099
-0.449047 -3.897668 -1.442606
-3.560969 2.119335 -0.770086
-0.620200 4.116053 -1.043249
3.276778 -2.145890 1.683462
-1.735615 -3.414042 -1.832004
3.016618 1.387619 -2.637103
-2.829826 2.934873 1.371795
2.059204 3.392560 1.459930
2.307964 -3.591021 -0.145632
0.332679 3.023206 3.073665
1.345007 0.281212 -4.027879
1.143412 1.025074 3.909722
-2.628369 -0.868657 -3.258814
-0.915295 0.636481 -4.091293
-0.665941 -1.968085 3.645828
-3.705708 1.057723 -1.737575
0.082595 1.918235 3.735982
3.226974 -2.729471 0.470828
