0.985588 -0.089441 2.334452
-2.218290 0.289709 1.234214
-1.182785 0.583600 2.209692
-0.672915 -1.227422 -2.094791
-1.150586 1.672198 -1.530849
1.933065 -0.790523 1.465815
-0.366885 2.507892 -0.468621
0.005765 1.254556 -2.217076
-1.984272 -0.718394 -1.468605
1.850056 1.628287 0.778309
1.422413 -2.024634 0.701146
1.248835 1.595824 -1.631049
0.971166 1.353571 1.933111
-0.459777 1.729017 1.838427
-0.815090 -1.665834 1.738910
2.513921 0.246511 0.599193
0.020129 -2.452276 0.891780
0.227260 -2.123367 -1.390675
-0.366358 -0.553982 2.467645
-2.185709 0.721503 -1.181644
1.625878 -1.753961 -0.778232
-1.979602 -1.643029 -0.297770
2.405459 -0.521906 -0.732988
-2.258607 1.258386 0.222734
-0.746160 -2.434304 -0.324951
-0.157313 -0.016276 -2.558537
1.128091 2.266552 -0.375390
1.974174 0.411839 -1.557119
-1.168471 2.186819 0.623281
-1.986965 -1.170320 1.054943
